Early_Retirement|Genero|Enfermedad|Educacion|Estado_Civil|Salario|Empleado|Dependientes|Tasa_desempleo|Mercado|Credit_score|Gov_Bonos|Probabilidad_Retiro_Temprano|Predicted_Early_Retirement
1|1|0|3|1|24000|0|4|5.36220735|35583.16667|731|6.431666667|0.9321298825822311|1
1|0|0|5|0|28000|1|2|5.11135844|32304.66667|767|7.193916667|0.24189986651659587|0
1|0|0|3|0|40000|1|2|4.86656602|37332.5|754|7.508333333|0.24780903700485593|0
1|0|1|5|1|17000|0|4|4.34354688|27256.0|695|7.8225|0.8190382514320246|1
1|1|0|4|0|20000|0|3|4.98532915|40216.83333|661|5.3995|0.7238508602587272|1
1|1|0|5|1|19000|0|1|5.77682986|27335.5|717|8.079916667|0.11926755197540062|0
1|0|0|5|0|20000|0|3|5.25041296|44437.16667|619|5.881666667|0.5461532789001972|1
1|1|0|3|1|15000|0|4|5.05485168|37846.16667|640|6.19875|0.959058846288574|1
1|0|1|3|1|19000|0|4|3.38752413|16516.83333|703|8.589166667|0.8723381234055476|1
1|0|0|4|0|21000|0|1|4.94922646|19439.0|757|8.024166667|0.059440084717826636|0
1|0|0|5|1|40000|1|3|5.30387327|40216.83333|684|5.3995|0.40630268674565406|0
1|0|1|4|0|18000|0|3|5.11135844|32304.66667|776|7.193916667|0.47392947564697635|0
1|1|0|4|1|33000|1|1|3.31364755|30373.83333|727|7.9825|0.17996231277750327|0
1|1|1|4|1|15000|0|2|4.3|44555.83333|607|5.981666667|0.3725597036066005|0
1|1|1|3|0|32000|0|4|3.76339417|29309.33333|786|7.521666667|0.8662320126693194|1
1|0|1|5|0|24000|0|1|4.38253338|26982.33333|675|8.568333333|0.03440014130088439|0
1|0|0|3|1|38000|1|2|4.6|44100.16667|654|6.0575|0.2586463637292289|0
1|0|1|4|1|27000|0|1|5.39200968|40243.16667|652|6.096666667|0.02595022482851326|0
1|0|0|5|1|37000|1|1|4.84510369|39064.0|771|5.945|0.039850001722876505|0
1|1|1|3|0|17000|0|4|5.19011599|32304.66667|726|7.193916667|0.9205514381386243|1
1|1|0|3|1|20000|0|2|3.22742853|30804.0|732|8.431666667|0.5957837182883665|1
1|0|0|3|1|33000|0|4|4.32400469|14487.16667|637|8.983333333|0.85461367085397|1
1|1|0|4|1|20000|0|4|5.34449117|22755.0|708|7.940833333|0.9374300987058839|1
1|0|0|5|1|26000|0|2|5.11135844|32304.66667|604|7.193916667|0.1810024129041816|0
1|1|1|4|1|17000|0|2|5.05485168|37846.16667|631|6.19875|0.30640534878502723|0
